Order_ID,User_ID,Restaurant_ID,Driver_ID,Item_Name,Quantity,Total_Price,Order_Time,Delivery_Time,Delivery_Duration_Minutes,City,Payment_Method,Order_Status,Driver_Vehicle,Restaurant_Lat,Restaurant_Lon,Customer_Lat,Customer_Lon,Driver_Lat,Driver_Lon,Delivery_Distance_km,Traffic_Level,Driver_Availability,Hour,Revenue,Day,Month
101,U4989,716,402,Sushi,4,185.68,2025-06-02 12:41:00,,50.0,Assiut,Wallet,Delivered,Car,27.16215716742747,31.20049008951604,27.19614140629831,31.17859280582885,27.187142015960674,31.187427133842743,4.346145598284621,Medium,Online,12,742.72,Monday,June
102,U3086,230,122,Fried Chicken,1,118.2,2025-06-11 01:35:00,,31.0,Alexandria,Wallet,Delivered,Motorbike,31.205556416450552,29.9063495427594,31.190640255646745,29.9092683716635,31.19301962072503,29.92607791117412,1.6770307756911038,Low,Online,1,118.2,Wednesday,June
103,U6335,627,185,Pizza,4,412.4,2025-06-11 17:44:00,,20.0,Assiut,Cash,Delivered,Car,27.173474239243053,31.193677975212942,27.193216250879487,31.188725142572743,27.18973666679227,31.18254091880277,2.2419222794477864,High,Online,17,1649.6,Wednesday,June
104,U3014,561,281,Koshary,3,231.63,2025-06-03 01:08:00,,33.0,Alexandria,Cash,Delivered,Motorbike,31.200442827646587,29.90686038732795,31.18077717444534,29.913256726768218,31.180236878307937,29.914033144011988,2.264014794784323,Low,Online,1,694.89,Tuesday,June
105,U9609,508,142,Koshary,4,380.32,2025-06-15 12:20:00,,44.0,Alexandria,Credit Card,Delivered,Bicycle,31.216402658957044,29.931859017940564,31.21754163059609,29.93095373313294,31.21980733652767,29.924768229999955,0.1529318925150757,Medium,Online,12,1521.28,Sunday,June
106,U7185,839,90,Pizza,5,216.6,2025-06-13 16:52:00,,26.0,Tanta,Cash,Delivered,Bicycle,30.776471689165955,31.01445530160764,30.77394850373069,30.99386340397604,30.80401127217854,30.99874821423143,1.9909616434878876,High,Online,16,1083.0,Friday,June
107,U5797,166,419,Koshary,2,108.66,2025-06-11 04:19:00,,26.0,Assiut,Cash,In Transit,Car,27.177315316921423,31.167914268181747,27.19624014407793,31.186555784912407,27.18178750873188,31.203498116497418,2.794549999054876,Low,Online,4,217.32,Wednesday,June
108,U4618,213,226,Salad,1,120.7,2025-06-08 20:29:00,,44.0,Tanta,Cash,Delivered,Car,30.79672204554172,30.98409098182264,30.79867217527224,31.01772224138217,30.76813008002288,30.982538604730266,3.225942404117677,Low,Offline,20,120.7,Sunday,June
109,U3088,581,414,Burger,5,419.35,2025-06-02 15:44:00,,35.0,Mansoura,Credit Card,In Transit,Motorbike,31.027051926619663,31.39851155017511,31.03348158671464,31.36673838279379,31.05019922564887,31.38312201999324,3.116146927011512,Medium,Online,15,2096.75,Monday,June
110,U6690,705,397,Pizza,5,401.55,2025-06-07 09:06:00,,21.0,Mansoura,Cash,Cancelled,Bicycle,31.020979196393156,31.392328176165933,31.05643593445407,31.37431436673025,31.04772523466618,31.37077331609033,4.2907880625581685,High,Online,9,2007.75,Saturday,June
111,U6357,197,201,Pasta,2,198.88,2025-06-01 18:26:00,,49.0,Zagazig,Cash,Delivered,Motorbike,30.579290058116552,31.48355587489008,30.571462451278485,31.48495365712888,30.596838945181457,31.51853972160099,0.8780831251768257,High,Online,18,397.76,Sunday,June
112,U9268,383,270,Burger,4,220.08,2025-06-06 01:44:00,,29.0,Cairo,Wallet,Delivered,Car,30.03084885149016,31.22298797972684,30.036039865997388,31.253980162558385,30.026099041398087,31.25518226166796,3.044199100936355,Low,Online,1,880.32,Friday,June
113,U3636,593,93,Salad,5,447.9500000000001,2025-06-06 04:59:00,,45.0,Zagazig,Wallet,Delivered,Bicycle,30.604887906093705,31.498483048652268,30.577829079415505,31.501599906644767,30.570658394891115,31.48215513602097,3.0146661588546446,Low,Online,4,2239.7500000000005,Friday,June
114,U3902,805,199,Fried Chicken,5,281.35,2025-06-06 06:52:00,,17.0,Tanta,Cash,Delivered,Bicycle,30.798824815182577,31.012767934217766,30.76682846983749,30.99119425161485,30.79920389514754,31.0106127209206,4.104593579422138,Low,Online,6,1406.75,Friday,June
115,U9863,862,110,Pizza,4,215.12,2025-06-04 09:17:00,,46.0,Zagazig,Cash,Delivered,Bicycle,30.593036150260417,31.488042302717695,30.57428456066017,31.519161967002724,30.603621981803084,31.510772367601028,3.6374705116889463,High,Online,9,860.48,Wednesday,June
116,U6785,25,17,Sushi,4,496.0,2025-06-15 15:15:00,,37.0,Tanta,Wallet,Cancelled,Car,30.80135842360751,31.00716560577457,30.79826150450956,30.995746190852824,30.797870788518622,31.014251764697143,1.1455387716568788,Medium,Online,15,1984.0,Sunday,June
117,U5514,691,166,Burger,5,621.15,2025-06-07 10:54:00,,31.0,Cairo,Wallet,In Transit,Motorbike,30.056546883075963,31.21904857345521,30.05767159785615,31.215921621917023,30.039155297418752,31.24936445310388,0.3262944814589945,Medium,Online,10,3105.75,Saturday,June
118,U5360,135,49,Fried Chicken,2,261.34,2025-06-14 16:19:00,,23.0,Zagazig,Cash,In Transit,Car,30.575162802355443,31.500686758858503,30.597501775477365,31.50444294913613,30.572129062707194,31.52115815257119,2.5026194666415957,High,Online,16,522.68,Saturday,June
119,U3068,777,256,Pasta,1,94.71,2025-06-04 10:01:00,,34.0,Zagazig,Cash,Delivered,Car,30.6034023599396,31.511159762486727,30.58960154224344,31.485564366910445,30.59150113958797,31.48374234279813,2.8924799670281245,Medium,Online,10,94.71,Wednesday,June
120,U7568,502,99,Fried Chicken,2,108.98,2025-06-12 19:35:00,,24.0,Mansoura,Credit Card,Delivered,Bicycle,31.039473689676623,31.36408853713499,31.043192254185,31.4008892849512,31.054956825104497,31.392974059671456,3.5372199246727303,High,Online,19,217.96,Thursday,June
121,U1902,915,27,Sushi,4,266.2,2025-06-04 19:12:00,,29.0,Zagazig,Wallet,Delivered,Bicycle,30.599997606206564,31.49016954869856,30.59096223142624,31.51839434040257,30.572266626503467,31.499184184204957,2.8862911839358305,High,Online,19,1064.8,Wednesday,June
122,U7447,944,266,Fried Chicken,3,386.91,2025-06-14 04:23:00,,34.0,Assiut,Cash,Delivered,Car,27.19674365199694,31.195372363150717,27.170992611065497,31.19372122798763,27.16103319083547,31.165505061557813,2.8580677529094034,Low,Online,4,1160.73,Saturday,June
123,U4226,22,475,Shawarma,4,495.84,2025-06-15 22:32:00,,40.0,Cairo,Wallet,Delivered,Car,30.037120138998876,31.22224074219181,30.039785445503647,31.24106479095634,30.02678005838377,31.246456100127865,1.839445518671496,Low,Online,22,1983.36,Sunday,June
124,U3378,139,77,Pizza,3,364.83,2025-06-03 14:31:00,,26.0,Tanta,Wallet,Delivered,Motorbike,30.77090207698111,31.004901429013252,30.799235510445403,30.979948763060857,30.79080809002601,30.98336337295773,3.9461006570921446,Medium,Online,14,1094.49,Tuesday,June
125,U9243,955,375,Pasta,1,120.08,2025-06-06 09:05:00,,51.0,Assiut,Wallet,Delivered,Motorbike,27.17001740650168,31.189387467485517,27.16465011579009,31.17270071425845,27.17216512606411,31.16930196860134,1.757470233761639,High,Online,9,120.08,Friday,June
126,U3823,960,415,Sushi,3,193.62,2025-06-05 02:33:00,,56.0,Alexandria,Cash,Cancelled,Car,31.197184311545048,29.91951574978492,31.18164905339768,29.915548491021163,31.180788496913628,29.90739934951926,1.7634558100113362,Low,Online,2,580.86,Thursday,June
127,U7983,402,461,Shawarma,3,208.08,2025-06-14 02:08:00,,54.0,Alexandria,Wallet,Delivered,Car,31.2128205906369,29.90676842160632,31.207622480982888,29.92976375116962,31.185290037929143,29.912731201045464,2.265841495222264,Low,Online,2,624.24,Saturday,June
128,U1439,796,482,Pasta,1,83.5,2025-06-03 19:33:00,,30.0,Cairo,Cash,Delivered,Car,30.058829223330253,31.232377606697582,30.05793682355653,31.22130773172261,30.03273010514729,31.24565997186355,1.0720393816961085,High,Online,19,83.5,Tuesday,June
129,U2672,201,163,Fried Chicken,1,73.68,2025-06-13 09:57:00,,32.0,Tanta,Wallet,Delivered,Car,30.766778085221247,31.003070724564463,30.79119139244493,31.008382014886003,30.77105168074188,30.99335061905241,2.7539352234979795,High,Online,9,73.68,Friday,June
130,U2519,289,452,Fried Chicken,2,153.38,2025-06-07 02:37:00,,54.0,Tanta,Credit Card,Delivered,Bicycle,30.786929892103103,31.013468970949,30.796993435773658,31.002133227631703,30.766537609623985,30.988238492856272,1.5562526064275153,Low,Online,2,306.76,Saturday,June
131,U5934,415,77,Koshary,1,63.42,2025-06-03 06:08:00,,50.0,Mansoura,Wallet,Delivered,Bicycle,31.034596440125952,31.393414205837995,31.05699260248494,31.381162052139565,31.0377929312026,31.38329363250028,2.744727535049841,Low,Online,6,63.42,Tuesday,June
132,U5235,58,258,Koshary,3,123.27,2025-06-02 14:28:00,,51.0,Mansoura,Credit Card,Delivered,Car,31.02678431241883,31.38579378618691,31.04313774556545,31.39833315579421,31.022275636198057,31.383913173033605,2.172663115077569,Medium,Online,14,369.81,Monday,June
133,U8300,553,203,Salad,1,82.84,2025-06-09 06:05:00,,33.0,Assiut,Wallet,Delivered,Motorbike,27.165694614693347,31.172838838232146,27.17866487905433,31.19016148337402,27.190402052940897,31.18288225066244,2.238899034807264,Low,Online,6,82.84,Monday,June
134,U4258,680,400,Sandwich,2,69.12,2025-06-09 06:14:00,,29.0,Alexandria,Credit Card,Delivered,Motorbike,31.193604606856145,29.907367974528206,31.219826976157368,29.90957600756672,31.19412250530053,29.914192070157487,2.9149580401802195,Low,Online,6,138.24,Monday,June
135,U7738,202,74,Burger,1,113.52,2025-06-13 10:37:00,,26.0,Alexandria,Credit Card,Delivered,Car,31.2178163881565,29.931255490520467,31.20524397346673,29.917488298920404,31.219643867067017,29.9022863851352,1.9142087212980263,Medium,Online,10,113.52,Friday,June
136,U1312,594,400,Pizza,2,115.3,2025-06-11 13:50:00,,48.0,Alexandria,Cash,Delivered,Motorbike,31.19302811728083,29.92527688405512,31.18719945650107,29.925046511889764,31.19466087904706,29.93329623840812,0.6466125065893958,Medium,Online,13,230.6,Wednesday,June
137,U6889,87,57,Koshary,3,405.99,2025-06-09 11:21:00,,21.0,Giza,Credit Card,Cancelled,Motorbike,30.013851624869737,31.203222420808,30.020505503459574,31.192616667805343,29.99327793819428,31.219337024612383,1.2612916206547362,Medium,Online,11,1217.97,Monday,June
138,U4164,357,45,Salad,2,192.58,2025-06-11 05:02:00,,43.0,Tanta,Cash,Delivered,Bicycle,30.79462075835581,31.01705924990882,30.79622516502656,30.984099901123333,30.778628713541384,31.013002694351627,3.1594691324389954,Low,Online,5,385.16,Wednesday,June
139,U8961,331,379,Salad,1,97.6,2025-06-16 05:18:00,,34.0,Zagazig,Credit Card,Delivered,Motorbike,30.58224518409517,31.51759043109888,30.56815092917701,31.51907373670777,30.607328942102512,31.48825748513889,1.568985052312868,Low,Online,5,97.6,Monday,June
140,U9809,430,315,Shawarma,2,173.6,2025-06-07 02:39:00,,32.0,Cairo,Wallet,Delivered,Bicycle,30.06327128330884,31.24256046794236,30.041719874737737,31.226375894881222,30.05523086997289,31.21780740081695,2.8536871499997782,Low,Online,2,347.2,Saturday,June
141,U6855,220,376,Sandwich,1,62.15,2025-06-12 08:05:00,,38.0,Cairo,Wallet,Delivered,Motorbike,30.06289789179768,31.23046918855765,30.062252868848653,31.230145598544475,30.062367119898383,31.22333557812355,0.0780145839456471,High,Online,8,62.15,Thursday,June
142,U4079,435,214,Sandwich,3,351.66,2025-06-15 19:31:00,,46.0,Tanta,Credit Card,Delivered,Car,30.77657129183301,30.990550263381152,30.799149700063317,30.98298203406993,30.77748080125036,31.010831714493925,2.6058827747795554,High,Online,19,1054.98,Sunday,June
143,U7326,286,32,Fried Chicken,4,392.12,2025-06-13 14:45:00,,42.0,Cairo,Cash,Delivered,Motorbike,30.044289940235696,31.25327535244852,30.032589417685948,31.22338952598459,30.051122151275568,31.23222451637858,3.1608365113370955,Medium,Online,14,1568.48,Friday,June
144,U7214,567,211,Shawarma,1,42.14,2025-06-12 21:30:00,,47.0,Alexandria,Cash,Delivered,Motorbike,31.19213513239267,29.91643864622063,31.19228585766612,29.90284715770917,31.206390308688707,29.92770390603975,1.2955419757738285,Low,Online,21,42.14,Thursday,June
145,U7805,88,424,Pasta,5,195.6,2025-06-03 07:44:00,,37.0,Alexandria,Cash,Delivered,Motorbike,31.1914936197751,29.930700686197287,31.206507207302465,29.92898952945348,31.216731876933363,29.913262398324385,1.6725694411431458,High,Online,7,978.0,Tuesday,June
146,U2850,504,189,Pasta,1,132.62,2025-06-15 20:38:00,,44.0,Cairo,Cash,Delivered,Bicycle,30.025875477894186,31.25328888317033,30.06090628201093,31.237790134009163,30.028262729344704,31.237174353087592,4.161028167318669,Low,Online,20,132.62,Sunday,June
147,U5778,706,142,Pizza,3,338.28000000000003,2025-06-09 15:14:00,,50.0,Tanta,Cash,Delivered,Motorbike,30.790882573359195,30.997880267858974,30.801626146796064,30.99022542602181,30.780870857517638,31.01396489373766,1.398371559384693,Medium,Online,15,1014.8400000000001,Monday,June
148,U8326,709,472,Fried Chicken,2,124.26,2025-06-14 00:11:00,,44.0,Tanta,Cash,Delivered,Bicycle,30.786607160929155,31.004324336219025,30.776211611585552,30.988807772435013,30.788508910060585,30.98673966553372,1.8799730891957616,Low,Online,0,248.52,Saturday,June
149,U4505,408,89,Shawarma,3,290.64,2025-06-12 03:38:00,,15.0,Alexandria,Wallet,Delivered,Bicycle,31.18215915005,29.90215021336948,31.207359516970087,29.900113430678356,31.19904706698996,29.907154321508223,2.8007713082732018,Low,Online,3,871.92,Thursday,June
150,U7680,677,66,Pasta,3,136.5,2025-06-15 12:16:00,,31.0,Tanta,Cash,Delivered,Bicycle,30.777645858569464,31.00430325657044,30.78906683756613,31.0007583275146,30.771836469471097,31.01737653998904,1.3108729913244412,Medium,Offline,12,409.5,Sunday,June
151,U5902,706,331,Salad,1,37.45,2025-06-07 15:48:00,,42.0,Alexandria,Credit Card,Delivered,Motorbike,31.216430635438662,29.9073033411784,31.19513133679482,29.90714257681463,31.20654637621389,29.909630473976204,2.361567001662607,Medium,Offline,15,37.45,Saturday,June
152,U1576,487,19,Sandwich,5,450.15,2025-06-11 08:06:00,,57.0,Giza,Credit Card,Cancelled,Car,30.00268247562668,31.21572101037832,30.00514171836156,31.19684351726632,30.015895012133875,31.20110205692562,1.841636557289668,High,Online,8,2250.75,Wednesday,June
153,U7944,649,260,Koshary,3,120.39,2025-06-01 21:29:00,,23.0,Cairo,Credit Card,Delivered,Car,30.03019579488365,31.21974182184685,30.044332670992517,31.24853623830225,30.044365436376022,31.226140561888407,3.18886276743646,Low,Online,21,361.17,Sunday,June
154,U4203,774,147,Sushi,2,219.08,2025-06-07 01:57:00,,26.0,Giza,Credit Card,Delivered,Motorbike,30.012678110411105,31.20870832768081,30.01583900511166,31.192698278830058,30.021045788758656,31.213455753371505,1.5837758999189604,Low,Online,1,438.16,Saturday,June
155,U2057,674,127,Koshary,4,434.04,2025-06-01 13:36:00,,29.0,Cairo,Credit Card,Delivered,Car,30.063826018164423,31.236540675938524,30.06037931309567,31.24374692997386,30.0522218887564,31.234818769626035,0.7929884751430227,Medium,Online,13,1736.16,Sunday,June
156,U6662,376,297,Sushi,4,285.44,2025-06-07 04:20:00,,19.0,Cairo,Wallet,Delivered,Car,30.03408221086046,31.23504077565094,30.05436583646496,31.22561020160352,30.04809758897292,31.21664586002664,2.425488500209968,Low,Online,4,1141.76,Saturday,June
157,U1972,688,142,Koshary,3,252.9,2025-06-03 19:26:00,,41.0,Cairo,Cash,Delivered,Bicycle,30.051285421896235,31.245968966102804,30.02680670098417,31.24312668541921,30.05001759857264,31.254507786949794,2.727354045096328,High,Online,19,758.7,Tuesday,June
158,U5628,145,290,Shawarma,1,62.9,2025-06-06 07:22:00,,32.0,Alexandria,Wallet,Delivered,Bicycle,31.210564784613148,29.92888082403825,31.18717591314764,29.90277789509816,31.188950771917,29.92294202107525,3.593543557240233,High,Online,7,62.9,Friday,June
159,U8272,956,45,Sandwich,4,276.32,2025-06-01 12:06:00,,20.0,Assiut,Credit Card,Delivered,Bicycle,27.170405501759696,31.191955114000358,27.17040907466836,31.18497432880733,27.19621981108557,31.182565487729654,0.6918297139726338,Medium,Online,12,1105.28,Sunday,June
160,U1370,466,25,Pizza,3,172.95,2025-06-08 06:40:00,,24.0,Giza,Wallet,Delivered,Motorbike,30.02222865394448,31.21416522038204,30.001341034653407,31.207116016960217,30.01184921649022,31.22783815571828,2.413254019588917,Low,Online,6,518.8499999999999,Sunday,June
161,U1917,676,304,Shawarma,4,379.08,2025-06-10 16:22:00,,33.0,Giza,Cash,Delivered,Motorbike,30.00781132530877,31.225075685888623,30.004943546458648,31.207330807202634,30.015244199816568,31.220908654784065,1.741292667289487,High,Online,16,1516.32,Tuesday,June
162,U7359,208,402,Pasta,5,240.7,2025-06-09 17:34:00,,41.0,Cairo,Wallet,In Transit,Motorbike,30.04969223322374,31.2387255538108,30.04065645745498,31.224499052000045,30.03044736857339,31.250340523205,1.6987601817377729,High,Online,17,1203.5,Monday,June
163,U3872,311,64,Sandwich,1,32.32,2025-06-14 11:12:00,,43.0,Cairo,Wallet,Delivered,Bicycle,30.049741188430435,31.229632861821877,30.025075947956868,31.221239103764244,30.05954135887146,31.242287980574943,2.851554647657086,Medium,Online,11,32.32,Saturday,June
164,U2273,884,295,Pasta,3,330.84000000000003,2025-06-05 04:29:00,,41.0,Alexandria,Cash,Cancelled,Motorbike,31.20153098736299,29.90106755256016,31.182827685010324,29.93101849719288,31.20058681096052,29.93136820352992,3.528375588882627,Low,Online,4,992.5200000000001,Thursday,June
165,U6929,160,451,Koshary,3,164.52,2025-06-08 12:49:00,,39.0,Assiut,Cash,Delivered,Motorbike,27.164511590802174,31.18513259796861,27.187393152465905,31.17049258722157,27.19000426277934,31.1647704947145,2.9211728559174386,Medium,Online,12,493.56000000000006,Sunday,June
166,U7932,997,43,Sushi,5,382.15,2025-06-15 09:59:00,,42.0,Giza,Wallet,Delivered,Motorbike,30.02651209982357,31.19800968710846,30.01712864254445,31.206289058908755,30.001557298444457,31.2242211213555,1.31143248797276,High,Online,9,1910.75,Sunday,June
167,U9447,97,491,Sandwich,4,136.72,2025-06-09 10:53:00,,36.0,Tanta,Wallet,Cancelled,Bicycle,30.77933120259887,30.99367850156154,30.80155387585385,30.97948781956488,30.783516886665133,30.98107372459784,2.813320252613566,Medium,Online,10,546.88,Monday,June
168,U5965,260,391,Pasta,1,124.4,2025-06-12 03:58:00,,26.0,Assiut,Credit Card,Delivered,Car,27.168360740415995,31.1656978404216,27.199100598714395,31.170777310479405,27.169602272521065,31.190035709570942,3.443162769174281,Low,Online,3,124.4,Thursday,June
169,U4210,796,468,Fried Chicken,2,265.38,2025-06-02 11:23:00,,38.0,Giza,Credit Card,Delivered,Car,29.994731005662192,31.214535067199375,30.022367736295724,31.194362686405043,30.01734135524782,31.2244415398097,3.6295073453168456,Medium,Online,11,530.76,Monday,June
170,U1000,986,283,Fried Chicken,4,508.4,2025-06-08 21:40:00,,42.0,Zagazig,Wallet,Delivered,Motorbike,30.59133571772753,31.5174675710316,30.58348678467415,31.509695867176337,30.60308105117897,31.4972214276863,1.1457729669373995,Low,Online,21,2033.6,Sunday,June
171,U7236,18,183,Fried Chicken,1,94.09,2025-06-12 09:55:00,,27.0,Assiut,Credit Card,Delivered,Bicycle,27.188002574473693,31.17670563947708,27.19065733665708,31.19449239450742,27.19044729442502,31.17841000767944,1.7868365369769938,High,Online,9,94.09,Thursday,June
172,U3828,910,4,Fried Chicken,2,105.68,2025-06-05 20:54:00,,35.0,Assiut,Wallet,Delivered,Motorbike,27.16156351315712,31.195895051764136,27.18404785767587,31.198299351933244,27.194900116363875,31.18475143576464,2.502773793272717,Low,Offline,20,211.36,Thursday,June
173,U7852,679,28,Koshary,4,256.76,2025-06-09 23:40:00,,56.0,Cairo,Credit Card,Delivered,Car,30.04488372233197,31.22075219364331,30.062122381616728,31.217287321042075,30.05589915026963,31.219005841632192,1.9399548258932795,Low,Online,23,1027.04,Monday,June
174,U6039,22,203,Shawarma,1,104.78,2025-06-15 20:28:00,,30.0,Alexandria,Wallet,Delivered,Motorbike,31.18915983100792,29.92762552333531,31.21627934835585,29.93393706509606,31.1821496333245,29.918837913865747,3.0663944935820435,Low,Online,20,104.78,Sunday,June
